order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender
ORD_21981,CUST_2019,PROD_334,Fashion,110.76,0.0,2,Debit Card,2024-01-29 17:00:00,7,Latin America,No,226.51,4.99,56.41,61,Female
ORD_21982,CUST_8610,PROD_712,Grocery,24.36,0.05,3,Credit Card,2024-10-14 09:00:00,3,Europe,No,74.41,4.99,7.73,67,Male
ORD_21983,CUST_8037,PROD_357,Electronics,552.28,0.0,1,PayPal,2023-04-06 11:00:00,1,Latin America,No,552.28,0.0,98.49,36,Female
ORD_21984,CUST_8802,PROD_703,Fashion,29.04,0.2,2,Credit Card,2023-03-05 20:00:00,2,Asia Pacific,No,61.45,14.99,13.33,28,Female
ORD_21985,CUST_6777,PROD_282,Toys,28.26,0.0,3,COD,2023-07-01 18:00:00,2,Europe,No,84.78,0.0,9.68,68,Female
ORD_21986,CUST_5579,PROD_315,Grocery,27.41,0.05,4,Debit Card,2024-10-29 07:00:00,2,Asia Pacific,No,104.16,0.0,30.81,39,Male
ORD_21987,CUST_1025,PROD_675,Fashion,74.53,0.2,1,Debit Card,2023-07-27 20:00:00,3,Middle East,No,64.61,4.99,12.61,53,Female
ORD_21988,CUST_3292,PROD_803,Beauty,42.23,0.0,6,Debit Card,2023-09-22 08:00:00,3,Middle East,No,253.38,0.0,80.55,46,Male
ORD_21989,CUST_2918,PROD_973,Fashion,117.14,0.4,5,Credit Card,2023-12-18 06:00:00,3,North America,No,351.4,0.0,104.22,67,Female
ORD_21990,CUST_4519,PROD_977,Beauty,19.55,0.1,5,PayPal,2024-10-15 21:00:00,1,Asia Pacific,No,92.99,4.99,33.45,60,Male
ORD_21991,CUST_8899,PROD_348,Electronics,170.57,0.0,1,Credit Card,2024-01-15 10:00:00,3,Asia Pacific,No,185.56,14.99,28.74,55,Male
ORD_21992,CUST_3252,PROD_249,Fashion,74.14,0.0,3,Credit Card,2023-03-01 22:00:00,1,North America,No,227.41,4.99,36.16,52,Male
ORD_21993,CUST_2096,PROD_157,Electronics,353.88,0.05,1,UPI,2024-09-09 11:00:00,2,North America,No,341.18,4.99,102.06,40,Male
ORD_21994,CUST_7417,PROD_920,Home,130.56,0.0,1,Credit Card,2024-02-07 04:00:00,7,North America,No,135.55,4.99,45.17,56,Male
ORD_21995,CUST_3242,PROD_281,Beauty,48.35,0.1,8,UPI,2023-09-24 05:00:00,1,North America,No,348.16,0.0,66.18,37,Female
ORD_21996,CUST_4687,PROD_458,Fashion,28.38,0.1,2,Credit Card,2023-05-09 07:00:00,4,Asia Pacific,No,56.07,4.99,9.79,60,Female
ORD_21997,CUST_5731,PROD_271,Home,82.13,0.0,1,PayPal,2023-09-20 07:00:00,1,Asia Pacific,No,97.12,14.99,28.72,55,Female
ORD_21998,CUST_1725,PROD_190,Home,143.55,0.15,3,Credit Card,2024-07-24 23:00:00,5,Asia Pacific,No,366.06,0.0,120.03,56,Female
ORD_21999,CUST_5936,PROD_899,Fashion,35.32,0.05,4,PayPal,2023-12-23 14:00:00,2,Latin America,No,134.2,0.0,45.13,62,Female
ORD_22000,CUST_6273,PROD_248,Home,213.11,0.15,1,Credit Card,2023-06-05 21:00:00,2,North America,No,196.13,14.99,58.67,30,Male
ORD_22001,CUST_5344,PROD_951,Electronics,637.62,0.2,1,Credit Card,2024-08-01 09:00:00,4,Asia Pacific,No,520.09,9.99,173.09,27,Female
ORD_22002,CUST_3109,PROD_470,Fashion,74.66,0.0,7,Credit Card,2024-11-17 05:00:00,3,North America,No,527.61,4.99,166.7,47,Female
ORD_22003,CUST_8828,PROD_249,Fashion,66.97,0.05,3,Credit Card,2024-10-04 06:00:00,4,Europe,No,195.85,4.99,23.16,69,Female
ORD_22004,CUST_1009,PROD_413,Electronics,747.17,0.2,1,Credit Card,2024-08-20 01:00:00,2,Middle East,No,597.74,0.0,129.72,65,Male
ORD_22005,CUST_1290,PROD_547,Home,193.04,0.15,2,Wallet,2024-11-13 14:00:00,2,North America,No,328.16,0.0,98.56,64,Male
ORD_22006,CUST_5222,PROD_862,Beauty,12.67,0.05,1,Debit Card,2023-12-13 19:00:00,3,Europe,No,22.03,9.99,3.88,46,Female
ORD_22007,CUST_2139,PROD_518,Fashion,38.46,0.15,4,Debit Card,2023-11-13 04:00:00,3,Europe,No,130.76,0.0,42.75,67,Male
ORD_22008,CUST_4773,PROD_807,Beauty,15.11,0.05,1,Wallet,2023-02-07 15:00:00,3,Europe,No,14.35,0.0,2.87,35,Female
ORD_22009,CUST_6515,PROD_497,Home,248.78,0.4,2,Credit Card,2024-04-30 08:00:00,2,North America,No,298.54,0.0,62.08,49,Male
ORD_22010,CUST_6350,PROD_226,Sports,90.62,0.0,1,Credit Card,2024-02-19 19:00:00,3,Asia Pacific,No,95.61,4.99,35.93,68,Female
ORD_22011,CUST_3269,PROD_326,Home,50.87,0.0,1,Credit Card,2023-04-27 20:00:00,4,North America,No,55.86,4.99,15.7,25,Female
ORD_22012,CUST_4197,PROD_449,Fashion,52.61,0.25,4,Credit Card,2023-02-23 12:00:00,2,North America,No,167.83,9.99,52.75,20,Female
ORD_22013,CUST_2427,PROD_794,Sports,186.55,0.1,1,UPI,2023-01-29 17:00:00,1,Europe,No,167.9,0.0,50.04,38,Female
ORD_22014,CUST_3399,PROD_509,Electronics,157.25,0.15,1,UPI,2023-07-19 06:00:00,1,North America,No,143.65,9.99,23.93,29,Male
ORD_22015,CUST_7325,PROD_430,Fashion,52.48,0.3,4,Debit Card,2023-07-07 19:00:00,3,Asia Pacific,No,146.96,0.0,36.06,37,Male
ORD_22016,CUST_2189,PROD_235,Home,83.43,0.0,3,Credit Card,2023-03-25 04:00:00,4,Asia Pacific,No,255.28,4.99,60.55,56,Female
ORD_22017,CUST_7354,PROD_414,Sports,153.92,0.0,1,Debit Card,2024-12-01 13:00:00,3,Europe,No,158.91,4.99,19.92,55,Male
ORD_22018,CUST_4075,PROD_496,Electronics,69.13,0.0,1,PayPal,2023-12-26 15:00:00,5,Asia Pacific,No,74.12,4.99,9.01,31,Female
ORD_22019,CUST_3777,PROD_155,Electronics,760.04,0.0,1,Credit Card,2023-07-07 19:00:00,2,Asia Pacific,No,765.03,4.99,243.44,31,Female
ORD_22020,CUST_8834,PROD_205,Fashion,106.21,0.3,5,Credit Card,2023-01-22 23:00:00,1,Middle East,No,376.74,4.99,87.47,49,Female
ORD_22021,CUST_4222,PROD_344,Fashion,53.26,0.15,1,Wallet,2023-05-05 20:00:00,2,North America,No,45.27,0.0,13.73,70,Male
ORD_22022,CUST_2000,PROD_917,Sports,173.02,0.15,3,Debit Card,2023-05-25 11:00:00,5,Middle East,No,441.21,0.0,143.39,63,Female
ORD_22023,CUST_8127,PROD_236,Grocery,16.62,0.3,20,Credit Card,2024-09-07 12:00:00,1,Europe,No,232.6,0.0,31.85,59,Female
ORD_22024,CUST_7411,PROD_897,Electronics,268.94,0.4,1,Credit Card,2023-01-30 07:00:00,5,Asia Pacific,No,166.35,4.99,57.22,30,Female
ORD_22025,CUST_8749,PROD_979,Electronics,355.25,0.25,1,Credit Card,2023-01-28 14:00:00,1,North America,No,266.44,0.0,54.48,63,Female
ORD_22026,CUST_6503,PROD_807,Sports,159.9,0.15,1,PayPal,2024-01-15 18:00:00,2,Europe,No,140.91,4.99,34.06,66,Male
ORD_22027,CUST_4230,PROD_909,Electronics,470.85,0.1,1,Credit Card,2023-09-18 16:00:00,3,North America,No,428.76,4.99,78.33,31,Male
ORD_22028,CUST_6546,PROD_206,Fashion,37.81,0.0,2,Credit Card,2023-12-15 15:00:00,2,Europe,No,80.61,4.99,23.2,19,Other
ORD_22029,CUST_8273,PROD_764,Fashion,22.32,0.25,8,Wallet,2024-07-14 20:00:00,5,Europe,No,143.91,9.99,39.59,35,Female
ORD_22030,CUST_5231,PROD_787,Fashion,78.69,0.0,1,Credit Card,2023-08-09 17:00:00,2,North America,No,83.68,4.99,21.1,30,Female
ORD_22031,CUST_1494,PROD_163,Fashion,100.93,0.0,3,COD,2023-12-24 05:00:00,2,Europe,No,307.78,4.99,114.77,66,Male
ORD_22032,CUST_8492,PROD_796,Fashion,104.83,0.15,2,PayPal,2024-10-11 06:00:00,2,Europe,No,178.22,0.0,50.84,27,Female
ORD_22033,CUST_1880,PROD_943,Home,209.27,0.2,3,COD,2023-08-13 02:00:00,1,North America,No,507.25,4.99,103.77,59,Female
ORD_22034,CUST_7899,PROD_641,Home,138.09,0.15,2,Credit Card,2024-07-16 12:00:00,1,North America,No,234.76,0.0,83.47,49,Male
ORD_22035,CUST_3736,PROD_160,Home,106.87,0.05,2,Credit Card,2023-01-13 17:00:00,2,Asia Pacific,No,213.05,9.99,34.05,43,Female
ORD_22036,CUST_5706,PROD_540,Sports,185.77,0.2,2,Credit Card,2023-07-15 17:00:00,2,Asia Pacific,No,302.23,4.99,57.66,19,Male
ORD_22037,CUST_3610,PROD_994,Sports,176.65,0.0,2,Debit Card,2023-10-28 22:00:00,3,Asia Pacific,No,353.3,0.0,88.42,35,Other
ORD_22038,CUST_4866,PROD_472,Electronics,614.02,0.0,1,Wallet,2023-11-27 13:00:00,3,North America,No,619.01,4.99,101.71,52,Male
ORD_22039,CUST_1586,PROD_823,Home,118.92,0.1,2,PayPal,2024-04-22 15:00:00,2,Europe,No,229.05,14.99,71.49,53,Female
ORD_22040,CUST_8945,PROD_510,Sports,185.44,0.25,5,Debit Card,2023-01-17 18:00:00,3,Latin America,No,710.39,14.99,105.39,20,Male
ORD_22041,CUST_7587,PROD_992,Sports,82.31,0.0,1,Credit Card,2024-06-21 13:00:00,5,Europe,Yes,82.31,0.0,21.41,34,Female
ORD_22042,CUST_5707,PROD_402,Fashion,86.87,0.1,5,PayPal,2023-10-17 04:00:00,1,Latin America,No,400.89,9.99,137.72,50,Male
ORD_22043,CUST_1697,PROD_109,Home,87.69,0.0,1,Wallet,2024-10-29 14:00:00,4,North America,No,87.69,0.0,20.14,63,Female
ORD_22044,CUST_3928,PROD_236,Home,212.21,0.0,2,UPI,2023-12-04 07:00:00,2,North America,No,424.42,0.0,132.7,36,Female
ORD_22045,CUST_6194,PROD_212,Beauty,70.21,0.2,1,COD,2024-03-27 18:00:00,3,Latin America,No,56.17,0.0,11.93,20,Male
ORD_22046,CUST_4281,PROD_651,Fashion,68.46,0.0,4,Debit Card,2023-07-09 08:00:00,2,North America,No,278.83,4.99,99.94,36,Female
ORD_22047,CUST_6276,PROD_678,Fashion,74.03,0.0,4,UPI,2023-09-11 02:00:00,1,Latin America,No,296.12,0.0,73.68,62,Female
ORD_22048,CUST_8048,PROD_264,Beauty,76.4,0.0,2,Credit Card,2023-10-13 10:00:00,1,Europe,No,152.8,0.0,51.98,57,Female
ORD_22049,CUST_6507,PROD_295,Fashion,29.92,0.05,7,Credit Card,2023-02-01 06:00:00,3,Asia Pacific,No,208.93,9.99,63.31,19,Female
ORD_22050,CUST_7721,PROD_793,Electronics,403.54,0.1,1,Credit Card,2023-03-09 09:00:00,5,Europe,No,373.18,9.99,85.9,30,Female
ORD_22051,CUST_8839,PROD_947,Toys,35.48,0.0,2,Debit Card,2023-04-16 10:00:00,2,Asia Pacific,No,70.96,0.0,15.08,53,Female
ORD_22052,CUST_3857,PROD_555,Electronics,662.33,0.4,1,PayPal,2023-05-19 21:00:00,7,North America,Yes,407.39,9.99,60.66,29,Female
ORD_22053,CUST_1221,PROD_637,Electronics,633.36,0.3,1,Debit Card,2023-10-29 10:00:00,1,Europe,No,448.34,4.99,168.39,37,Male
ORD_22054,CUST_7798,PROD_483,Sports,121.56,0.1,2,Credit Card,2023-01-22 07:00:00,2,North America,No,228.79,9.99,40.85,49,Male
ORD_22055,CUST_7094,PROD_752,Fashion,31.34,0.0,3,Debit Card,2024-08-29 02:00:00,1,Middle East,No,99.01,4.99,28.69,20,Female
ORD_22056,CUST_3426,PROD_847,Fashion,57.65,0.0,2,UPI,2023-07-31 18:00:00,3,Europe,No,125.29,9.99,23.92,23,Male
ORD_22057,CUST_2227,PROD_874,Home,40.98,0.05,3,Credit Card,2024-11-24 04:00:00,3,North America,No,116.79,0.0,13.09,30,Female
ORD_22058,CUST_3423,PROD_119,Electronics,162.76,0.25,1,Credit Card,2024-01-03 12:00:00,2,Asia Pacific,No,122.07,0.0,40.63,55,Male
ORD_22059,CUST_3467,PROD_692,Fashion,38.78,0.05,2,UPI,2023-05-25 20:00:00,2,North America,No,78.67,4.99,21.21,21,Male
ORD_22060,CUST_1556,PROD_637,Electronics,300.24,0.05,1,Credit Card,2024-01-18 10:00:00,3,North America,No,285.23,0.0,103.89,58,Female
ORD_22061,CUST_4771,PROD_270,Fashion,61.22,0.25,4,Credit Card,2023-03-13 21:00:00,4,Asia Pacific,No,183.68,0.0,23.34,61,Female
ORD_22062,CUST_4332,PROD_549,Sports,141.96,0.4,1,UPI,2024-07-27 13:00:00,3,Latin America,No,90.17,4.99,23.25,42,Female
ORD_22063,CUST_6044,PROD_218,Toys,9.21,0.05,1,Credit Card,2023-03-12 21:00:00,7,Europe,No,8.75,0.0,2.83,38,Male
ORD_22064,CUST_3482,PROD_883,Fashion,106.56,0.3,4,Debit Card,2023-12-21 00:00:00,2,Middle East,No,298.36,0.0,85.09,28,Female
ORD_22065,CUST_2311,PROD_322,Electronics,794.06,0.0,1,COD,2024-05-26 06:00:00,2,Middle East,No,799.05,4.99,236.39,69,Female
ORD_22066,CUST_6970,PROD_886,Electronics,773.09,0.0,1,UPI,2024-03-12 08:00:00,3,North America,No,778.08,4.99,165.35,63,Male
ORD_22067,CUST_4855,PROD_757,Fashion,59.62,0.05,4,Wallet,2023-04-27 23:00:00,3,North America,No,226.56,0.0,78.02,28,Female
ORD_22068,CUST_7992,PROD_983,Sports,86.69,0.05,4,Credit Card,2024-10-14 06:00:00,2,Europe,No,334.43,4.99,51.64,20,Female
ORD_22069,CUST_4130,PROD_222,Sports,107.84,0.0,1,Debit Card,2024-04-06 14:00:00,1,North America,No,107.84,0.0,36.63,56,Female
ORD_22070,CUST_4691,PROD_384,Electronics,548.45,0.1,1,Credit Card,2023-11-12 12:00:00,1,Europe,No,493.61,0.0,71.01,58,Female
ORD_22071,CUST_1567,PROD_841,Electronics,258.19,0.15,1,Credit Card,2024-12-26 08:00:00,4,Middle East,No,224.45,4.99,72.41,53,Male
ORD_22072,CUST_4402,PROD_423,Electronics,541.2,0.0,1,PayPal,2023-12-29 10:00:00,2,Europe,No,541.2,0.0,127.24,42,Male
ORD_22073,CUST_6916,PROD_926,Sports,71.19,0.05,3,PayPal,2023-07-22 08:00:00,2,Middle East,No,202.89,0.0,26.6,55,Male
ORD_22074,CUST_4208,PROD_487,Fashion,84.37,0.0,4,COD,2023-10-08 04:00:00,3,North America,No,337.48,0.0,65.06,35,Male
ORD_22075,CUST_4901,PROD_770,Fashion,83.53,0.3,3,Credit Card,2024-01-21 05:00:00,4,North America,No,180.4,4.99,43.93,66,Female
ORD_22076,CUST_2018,PROD_337,Grocery,3.03,0.15,5,Debit Card,2024-03-28 18:00:00,3,Asia Pacific,No,12.9,0.0,3.55,56,Female
ORD_22077,CUST_1896,PROD_907,Toys,53.3,0.05,4,Credit Card,2024-02-25 16:00:00,4,North America,No,202.56,0.0,22.75,27,Female
ORD_22078,CUST_6659,PROD_235,Fashion,35.22,0.0,4,PayPal,2023-07-11 03:00:00,2,Middle East,No,140.88,0.0,46.78,49,Male
ORD_22079,CUST_1287,PROD_167,Electronics,794.57,0.1,1,UPI,2023-07-25 02:00:00,2,Middle East,No,725.1,9.99,237.43,25,Female
ORD_22080,CUST_3983,PROD_400,Electronics,462.53,0.0,1,Credit Card,2023-07-30 06:00:00,2,North America,No,462.53,0.0,68.93,22,Female
ORD_22081,CUST_7949,PROD_661,Electronics,339.88,0.1,2,Credit Card,2023-10-28 03:00:00,1,Middle East,No,611.78,0.0,163.85,39,Male
ORD_22082,CUST_4967,PROD_970,Beauty,16.42,0.05,1,Credit Card,2024-10-03 19:00:00,2,North America,No,20.59,4.99,6.65,41,Male
ORD_22083,CUST_5304,PROD_785,Home,176.63,0.1,3,Debit Card,2024-02-14 12:00:00,3,Europe,No,481.9,4.99,62.62,28,Male
ORD_22084,CUST_1921,PROD_744,Home,102.75,0.1,1,PayPal,2024-10-20 05:00:00,1,Europe,No,107.47,14.99,37.25,68,Female
ORD_22085,CUST_3971,PROD_291,Electronics,772.23,0.0,1,Credit Card,2023-01-02 14:00:00,4,North America,No,772.23,0.0,161.29,39,Female
ORD_22086,CUST_3321,PROD_517,Sports,165.45,0.15,2,UPI,2023-09-19 01:00:00,2,North America,No,291.25,9.99,84.91,66,Male
ORD_22087,CUST_6234,PROD_856,Home,48.61,0.1,6,Credit Card,2023-10-02 22:00:00,1,Europe,Yes,267.49,4.99,40.83,46,Female
ORD_22088,CUST_5371,PROD_796,Electronics,393.27,0.1,1,Credit Card,2023-04-11 15:00:00,2,Europe,Yes,363.93,9.99,53.09,46,Male
ORD_22089,CUST_4886,PROD_716,Beauty,41.09,0.0,1,PayPal,2024-12-15 06:00:00,1,North America,No,41.09,0.0,10.59,44,Male
ORD_22090,CUST_3175,PROD_710,Grocery,25.68,0.3,5,UPI,2024-12-15 12:00:00,4,Europe,No,99.89,9.99,15.76,50,Male
ORD_22091,CUST_8702,PROD_189,Fashion,43.66,0.05,1,Debit Card,2024-08-19 02:00:00,1,Asia Pacific,No,41.48,0.0,12.85,55,Female
ORD_22092,CUST_2717,PROD_390,Electronics,677.17,0.0,1,Debit Card,2024-08-30 09:00:00,7,Europe,No,677.17,0.0,172.17,48,Male
ORD_22093,CUST_2450,PROD_917,Electronics,756.09,0.0,1,Credit Card,2024-05-10 05:00:00,2,Asia Pacific,No,771.08,14.99,146.49,48,Male
ORD_22094,CUST_4371,PROD_229,Electronics,464.25,0.1,1,Credit Card,2024-04-19 01:00:00,2,Latin America,No,417.82,0.0,107.62,48,Female
ORD_22095,CUST_4436,PROD_394,Sports,177.49,0.2,1,PayPal,2024-04-05 18:00:00,3,Europe,No,141.99,0.0,29.15,68,Female
ORD_22096,CUST_4631,PROD_416,Beauty,32.78,0.0,3,Debit Card,2023-11-07 03:00:00,1,Asia Pacific,No,103.33,4.99,17.93,30,Female
ORD_22097,CUST_3325,PROD_716,Home,92.99,0.15,1,PayPal,2024-12-12 20:00:00,5,Europe,No,79.04,0.0,14.18,40,Male
ORD_22098,CUST_6228,PROD_820,Beauty,60.63,0.0,1,Credit Card,2023-07-02 15:00:00,3,North America,No,70.62,9.99,26.71,48,Male
ORD_22099,CUST_8569,PROD_166,Grocery,17.22,0.1,7,PayPal,2023-03-08 09:00:00,1,Latin America,No,113.49,4.99,37.09,66,Female
ORD_22100,CUST_5674,PROD_706,Fashion,44.0,0.0,2,UPI,2024-09-06 22:00:00,4,Asia Pacific,No,97.99,9.99,24.96,36,Other
ORD_22101,CUST_5192,PROD_525,Beauty,31.67,0.25,6,Credit Card,2023-10-20 18:00:00,2,North America,No,142.5,0.0,21.33,46,Female
ORD_22102,CUST_7047,PROD_497,Fashion,102.4,0.0,5,UPI,2023-04-19 20:00:00,3,North America,No,512.0,0.0,158.16,35,Male
ORD_22103,CUST_2754,PROD_898,Fashion,82.93,0.1,1,Debit Card,2024-04-17 01:00:00,2,Asia Pacific,No,79.63,4.99,18.55,32,Other
ORD_22104,CUST_8851,PROD_949,Sports,154.13,0.05,1,Credit Card,2023-03-21 12:00:00,2,Asia Pacific,No,151.41,4.99,32.42,24,Other
ORD_22105,CUST_8150,PROD_263,Home,114.94,0.1,2,Credit Card,2023-10-17 18:00:00,4,Asia Pacific,Yes,206.9,0.0,57.05,32,Female
ORD_22106,CUST_2579,PROD_269,Electronics,754.11,0.05,1,PayPal,2024-09-24 17:00:00,3,Europe,No,716.4,0.0,256.48,43,Male
ORD_22107,CUST_1315,PROD_556,Fashion,108.52,0.25,2,PayPal,2024-10-07 16:00:00,3,North America,No,172.77,9.99,40.06,62,Female
ORD_22108,CUST_6894,PROD_627,Sports,24.16,0.05,1,PayPal,2023-05-03 00:00:00,5,North America,No,27.94,4.99,5.18,67,Female
ORD_22109,CUST_1344,PROD_422,Toys,26.98,0.1,1,Debit Card,2024-01-22 16:00:00,2,North America,No,39.27,14.99,11.11,26,Male
ORD_22110,CUST_7551,PROD_202,Home,37.0,0.05,3,Debit Card,2023-11-17 01:00:00,2,North America,No,110.44,4.99,41.32,24,Female
ORD_22111,CUST_2468,PROD_275,Fashion,39.97,0.0,6,Credit Card,2023-06-21 23:00:00,2,North America,No,239.82,0.0,67.6,22,Male
ORD_22112,CUST_3470,PROD_676,Fashion,112.2,0.4,3,Wallet,2023-07-26 19:00:00,3,Europe,No,201.96,0.0,38.96,52,Male
ORD_22113,CUST_2551,PROD_633,Fashion,109.07,0.15,5,Wallet,2024-05-05 01:00:00,3,Asia Pacific,No,463.55,0.0,164.02,61,Male
ORD_22114,CUST_8089,PROD_548,Home,32.9,0.1,2,Credit Card,2024-07-18 18:00:00,4,Asia Pacific,No,69.21,9.99,25.75,32,Female
ORD_22115,CUST_8873,PROD_187,Electronics,76.83,0.15,2,Wallet,2024-01-25 21:00:00,3,North America,No,135.61,4.99,44.55,21,Male
ORD_22116,CUST_3209,PROD_971,Fashion,82.82,0.1,1,Wallet,2023-02-11 03:00:00,2,North America,Yes,89.53,14.99,32.62,64,Male
ORD_22117,CUST_7185,PROD_695,Beauty,26.51,0.15,1,Debit Card,2023-03-23 21:00:00,1,Asia Pacific,No,22.53,0.0,3.2,65,Male
ORD_22118,CUST_1864,PROD_311,Beauty,10.16,0.0,3,Credit Card,2023-11-01 20:00:00,4,Asia Pacific,No,35.47,4.99,8.07,45,Female
ORD_22119,CUST_8014,PROD_318,Beauty,68.31,0.4,4,Debit Card,2024-08-08 06:00:00,3,Asia Pacific,No,173.95,9.99,48.74,58,Male
ORD_22120,CUST_6019,PROD_175,Grocery,15.3,0.0,2,Credit Card,2023-02-06 04:00:00,2,North America,No,35.59,4.99,7.91,53,Male
ORD_22121,CUST_1400,PROD_775,Home,115.96,0.05,3,Wallet,2024-12-30 17:00:00,4,Asia Pacific,No,330.48,0.0,70.87,42,Male
ORD_22122,CUST_6497,PROD_654,Fashion,26.47,0.3,4,Wallet,2023-07-02 10:00:00,2,Asia Pacific,No,74.12,0.0,18.07,30,Female
ORD_22123,CUST_2327,PROD_605,Sports,99.74,0.0,2,COD,2024-10-06 07:00:00,2,Asia Pacific,No,204.47,4.99,66.56,50,Female
ORD_22124,CUST_7900,PROD_937,Fashion,96.5,0.0,2,Debit Card,2024-07-05 22:00:00,4,Europe,No,193.0,0.0,51.63,53,Male
ORD_22125,CUST_1679,PROD_618,Fashion,46.46,0.1,2,PayPal,2023-02-14 20:00:00,3,Asia Pacific,No,88.61,4.99,30.17,48,Female
ORD_22126,CUST_6648,PROD_319,Home,210.41,0.3,1,Credit Card,2024-09-24 01:00:00,2,North America,No,147.29,0.0,18.31,61,Male
ORD_22127,CUST_5492,PROD_102,Fashion,83.27,0.4,2,UPI,2023-09-24 01:00:00,3,North America,Yes,99.92,0.0,32.52,70,Female
ORD_22128,CUST_6871,PROD_237,Fashion,58.59,0.0,3,PayPal,2023-12-09 14:00:00,4,North America,No,180.76,4.99,49.37,57,Female
ORD_22129,CUST_6531,PROD_648,Beauty,45.33,0.05,2,Credit Card,2024-12-12 23:00:00,7,North America,No,96.11,9.99,11.48,52,Male
ORD_22130,CUST_2241,PROD_365,Grocery,6.58,0.2,11,PayPal,2023-08-17 08:00:00,2,Asia Pacific,Yes,57.86,0.0,7.69,35,Other
ORD_22131,CUST_6073,PROD_904,Beauty,72.57,0.0,6,PayPal,2023-11-21 01:00:00,3,Latin America,No,440.41,4.99,158.85,25,Male
ORD_22132,CUST_7605,PROD_160,Fashion,108.85,0.05,2,Credit Card,2023-08-12 10:00:00,1,Europe,No,206.82,0.0,68.11,42,Female
ORD_22133,CUST_6611,PROD_819,Electronics,336.84,0.1,1,Debit Card,2023-02-09 14:00:00,4,North America,No,308.15,4.99,85.54,49,Female
ORD_22134,CUST_6423,PROD_826,Fashion,84.19,0.0,6,PayPal,2023-12-10 18:00:00,4,Latin America,No,515.13,9.99,64.32,69,Male
ORD_22135,CUST_7586,PROD_365,Electronics,623.46,0.0,1,UPI,2023-04-28 10:00:00,7,Europe,No,633.45,9.99,178.81,26,Male
ORD_22136,CUST_1292,PROD_337,Fashion,101.7,0.0,2,Credit Card,2023-05-31 00:00:00,2,North America,No,213.39,9.99,24.31,66,Female
ORD_22137,CUST_3596,PROD_580,Beauty,60.73,0.4,3,Debit Card,2024-04-17 13:00:00,1,Asia Pacific,No,119.31,9.99,36.77,40,Female
ORD_22138,CUST_3925,PROD_830,Home,135.26,0.1,2,Debit Card,2024-09-19 05:00:00,2,North America,No,253.45,9.99,79.21,38,Female
ORD_22139,CUST_4825,PROD_605,Sports,138.03,0.4,3,PayPal,2024-08-20 05:00:00,3,Europe,No,258.45,9.99,49.38,30,Male
ORD_22140,CUST_3970,PROD_825,Home,237.91,0.05,1,UPI,2023-09-18 15:00:00,4,Latin America,No,231.0,4.99,45.9,61,Male
ORD_22141,CUST_6161,PROD_319,Fashion,64.5,0.2,2,Debit Card,2024-03-30 11:00:00,3,North America,No,108.19,4.99,25.57,38,Female
ORD_22142,CUST_5832,PROD_990,Fashion,23.59,0.0,1,Credit Card,2024-10-28 23:00:00,1,Latin America,No,28.58,4.99,8.66,70,Male
ORD_22143,CUST_6252,PROD_455,Sports,157.08,0.0,1,Debit Card,2024-08-16 09:00:00,5,North America,No,162.07,4.99,60.8,57,Male
ORD_22144,CUST_6712,PROD_253,Toys,45.51,0.05,3,PayPal,2024-05-18 18:00:00,4,Latin America,No,134.68,4.99,33.65,46,Female
ORD_22145,CUST_3186,PROD_494,Grocery,12.5,0.0,7,Credit Card,2024-05-27 17:00:00,3,Asia Pacific,No,92.49,4.99,29.77,64,Female
ORD_22146,CUST_8362,PROD_111,Grocery,21.82,0.1,2,UPI,2024-06-28 09:00:00,3,Asia Pacific,No,49.27,9.99,5.96,43,Male
ORD_22147,CUST_4561,PROD_511,Grocery,5.33,0.15,3,Debit Card,2024-06-10 23:00:00,1,Asia Pacific,No,13.59,0.0,4.42,68,Female
ORD_22148,CUST_7585,PROD_662,Beauty,43.53,0.0,2,PayPal,2023-12-22 03:00:00,4,Latin America,No,92.05,4.99,30.04,34,Female
ORD_22149,CUST_8720,PROD_577,Home,111.78,0.05,2,Credit Card,2023-09-09 13:00:00,1,Middle East,No,217.37,4.99,45.43,25,Female
ORD_22150,CUST_8827,PROD_214,Electronics,238.08,0.25,1,Credit Card,2023-01-22 23:00:00,2,Asia Pacific,No,178.56,0.0,46.08,58,Male
ORD_22151,CUST_6502,PROD_499,Beauty,20.76,0.1,4,COD,2024-01-23 02:00:00,3,Latin America,No,79.71,4.99,19.56,36,Other
ORD_22152,CUST_4984,PROD_205,Beauty,34.06,0.1,4,PayPal,2023-01-09 19:00:00,5,Asia Pacific,No,127.59,4.99,37.35,33,Female
ORD_22153,CUST_2234,PROD_247,Sports,179.01,0.15,2,Debit Card,2024-03-14 10:00:00,3,North America,No,309.31,4.99,65.09,69,Female
ORD_22154,CUST_3072,PROD_872,Fashion,68.94,0.25,1,PayPal,2024-09-21 19:00:00,3,Europe,Yes,56.69,4.99,11.16,55,Female
ORD_22155,CUST_1247,PROD_433,Toys,18.46,0.2,2,UPI,2023-08-03 13:00:00,2,Asia Pacific,No,34.53,4.99,11.21,58,Male
ORD_22156,CUST_6944,PROD_198,Beauty,68.48,0.0,1,PayPal,2024-01-20 08:00:00,3,Europe,Yes,73.47,4.99,27.08,34,Female
